TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,04000US37,North Carolina,1,54,Kindergarten,"127,541","+/-6,036",5.1,+/-0.2
DP02,04000US37,North Carolina,1,55,Elementary school (grades 1-8),"1,026,283","+/-10,606",40.7,+/-0.5
DP02,04000US37,North Carolina,1,56,High school (grades 9-12),"539,327","+/-9,161",21.4,+/-0.3
DP02,04000US37,North Carolina,1,57,College or graduate school,"682,406","+/-15,900",27.1,+/-0.5
DP02,04000US37,North Carolina,,57.3,,,,,
DP02,04000US37,North Carolina,,57.5,EDUCATIONAL ATTAINMENT,,,,
DP02,04000US37,North Carolina,1,58,Population 25 years and over,"7,102,144","+/-8,585","7,102,144",(X)
DP02,04000US37,North Carolina,1,59,Less than 9th grade,"305,097","+/-12,022",4.3,+/-0.2
DP02,04000US37,North Carolina,1,60,"9th to 12th grade, no diploma","529,783","+/-13,330",7.5,+/-0.2
DP02,04000US37,North Carolina,1,61,High school graduate (includes equivalency),"1,802,360","+/-20,521",25.4,+/-0.3
DP02,04000US37,North Carolina,1,62,"Some college, no degree","1,497,087","+/-20,139",21.1,+/-0.3
DP02,04000US37,North Carolina,1,63,Associate's degree,"701,016","+/-12,285",9.9,+/-0.2
DP02,04000US37,North Carolina,1,64,Bachelor's degree,"1,454,678","+/-19,604",20.5,+/-0.3
DP02,04000US37,North Carolina,1,65,Graduate or professional degree,"812,123","+/-15,970",11.4,+/-0.2
DP02,04000US37,North Carolina,,65.3,,,,,
DP02,04000US37,North Carolina,1,66,High school graduate or higher,"6,267,264","+/-19,112",88.2,+/-0.2
DP02,04000US37,North Carolina,1,67,Bachelor's degree or higher,"2,266,801","+/-22,745",31.9,+/-0.3
DP02,04000US37,North Carolina,,67.3,,,,,
DP02,04000US37,North Carolina,,67.5,VETERAN STATUS,,,,
DP02,04000US37,North Carolina,1,68,Civilian population 18 years and over,"7,996,355","+/-4,528","7,996,355",(X)
DP02,04000US37,North Carolina,1,69,Civilian veterans,"667,035","+/-12,146",8.3,+/-0.2
DP02,04000US37,North Carolina,,69.3,,,,,
DP02,04000US37,North Carolina,,69.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
DP02,04000US37,North Carolina,1,70,Total Civilian Noninstitutionalized Population,"10,183,721","+/-3,716","10,183,721",(X)
DP02,04000US37,North Carolina,1,71,With a disability,"1,351,169","+/-16,765",13.3,+/-0.2
DP02,04000US37,North Carolina,,71.3,,,,,
DP02,04000US37,North Carolina,1,72,Under 18 years,"2,293,730","+/-3,088","2,293,730",(X)
DP02,04000US37,North Carolina,1,73,With a disability,"104,014","+/-6,695",4.5,+/-0.3
DP02,04000US37,North Carolina,,73.3,,,,,
DP02,04000US37,North Carolina,1,74,18 to 64 years,"6,240,946","+/-6,090","6,240,946",(X)
DP02,04000US37,North Carolina,1,75,With a disability,"680,863","+/-14,174",10.9,+/-0.2
DP02,04000US37,North Carolina,,75.3,,,,,
DP02,04000US37,North Carolina,1,76,65 years and over,"1,649,045","+/-4,248","1,649,045",(X)
DP02,04000US37,North Carolina,1,77,With a disability,"566,292","+/-11,171",34.3,+/-0.7
DP02,04000US37,North Carolina,,77.3,,,,,
DP02,04000US37,North Carolina,,77.5,RESIDENCE 1 YEAR AGO,,,,
DP02,04000US37,North Carolina,1,78,Population 1 year and over,"10,274,540","+/-4,937","10,274,540",(X)
DP02,04000US37,North Carolina,1,79,Same house,"8,723,401","+/-36,579",84.9,+/-0.4
DP02,04000US37,North Carolina,1,80,Different house in the U.S.,"1,497,565","+/-35,827",14.6,+/-0.3
DP02,04000US37,North Carolina,1,81,Same county,"784,750","+/-27,758",7.6,+/-0.3
DP02,04000US37,North Carolina,1,82,Different county,"712,815","+/-18,499",6.9,+/-0.2
DP02,04000US37,North Carolina,1,83,Same state,"394,134","+/-14,996",3.8,+/-0.1
DP02,04000US37,North Carolina,1,84,Different state,"318,681","+/-14,755",3.1,+/-0.1
DP02,04000US37,North Carolina,1,85,Abroad,"53,574","+/-5,403",0.5,+/-0.1
DP02,04000US37,North Carolina,,85.3,,,,,
DP02,04000US37,North Carolina,,85.5,PLACE OF BIRTH,,,,
DP02,04000US37,North Carolina,1,86,Total population,"10,383,620",*****,"10,383,620",(X)
DP02,04000US37,North Carolina,1,87,Native,"9,559,443","+/-16,876",92.1,+/-0.2
DP02,04000US37,North Carolina,1,88,Born in United States,"9,421,788","+/-16,992",90.7,+/-0.2
DP02,04000US37,North Carolina,1,89,State of residence,"5,795,138","+/-32,272",55.8,+/-0.3
DP02,04000US37,North Carolina,1,90,Different state,"3,626,650","+/-34,711",34.9,+/-0.3
DP02,04000US37,North Carolina,1,91,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","137,655","+/-6,636",1.3,+/-0.1
DP02,04000US37,North Carolina,1,92,Foreign born,"824,177","+/-16,876",7.9,+/-0.2
DP02,04000US37,North Carolina,,92.3,,,,,
DP02,04000US37,North Carolina,,92.5,U.S. CITIZENSHIP STATUS,,,,
DP02,04000US37,North Carolina,1,93,Foreign-born population,"824,177","+/-16,876","824,177",(X)
DP02,04000US37,North Carolina,1,94,Naturalized U.S. citizen,"322,458","+/-11,579",39.1,+/-1.4
DP02,04000US37,North Carolina,1,95,Not a U.S. citizen,"501,719","+/-17,129",60.9,+/-1.4
DP02,04000US37,North Carolina,,95.3,,,,,
DP02,04000US37,North Carolina,,95.5,YEAR OF ENTRY,,,,
DP02,04000US37,North Carolina,1,96,Population born outside the United States,"961,832","+/-16,992","961,832",(X)
DP02,04000US37,North Carolina,,96.3,,,,,
DP02,04000US37,North Carolina,1,97,Native,"137,655","+/-6,636","137,655",(X)
DP02,04000US37,North Carolina,1,98,Entered 2010 or later,"29,719","+/-3,415",21.6,+/-2.1
DP02,04000US37,North Carolina,1,99,Entered before 2010,"107,936","+/-5,718",78.4,+/-2.1
DP02,04000US37,North Carolina,,99.3,,,,,
DP02,04000US37,North Carolina,1,100,Foreign born,"824,177","+/-16,876","824,177",(X)
DP02,04000US37,North Carolina,1,101,Entered 2010 or later,"214,558","+/-13,536",26.0,+/-1.4
DP02,04000US37,North Carolina,1,102,Entered before 2010,"609,619","+/-12,876",74.0,+/-1.4
DP02,04000US37,North Carolina,,102.3,,,,,
DP02,04000US37,North Carolina,,102.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,
DP02,04000US37,North Carolina,1,103,"Foreign-born population, excluding population born at sea","824,177","+/-16,876","824,177",(X)
DP02,04000US37,North Carolina,1,104,Europe,"84,782","+/-7,181",10.3,+/-0.9
DP02,04000US37,North Carolina,1,105,Asia,"234,510","+/-6,238",28.5,+/-0.7
DP02,04000US37,North Carolina,1,106,Africa,"57,793","+/-7,355",7.0,+/-0.8
DP02,04000US37,North Carolina,1,107,Oceania,"4,711","+/-1,549",0.6,+/-0.2
DP02,04000US37,North Carolina,1,108,Latin America,"423,690","+/-11,777",51.4,+/-1.0
DP02,04000US37,North Carolina,1,109,Northern America,"18,691","+/-2,371",2.3,+/-0.3
DP02,04000US37,North Carolina,,109.3,,,,,
DP02,04000US37,North Carolina,,109.5,LANGUAGE SPOKEN AT HOME,,,,
DP02,04000US37,North Carolina,1,110,Population 5 years and over,"9,786,428","+/-4,242","9,786,428",(X)
DP02,04000US37,North Carolina,1,111,English only,"8,608,193","+/-17,781",88.0,+/-0.2
DP02,04000US37,North Carolina,1,112,Language other than English,"1,178,235","+/-18,061",12.0,+/-0.2
DP02,04000US37,North Carolina,1,113,"Speak English less than ""very well""","436,633","+/-11,778",4.5,+/-0.1
DP02,04000US37,North Carolina,1,114,Spanish,"761,108","+/-13,971",7.8,+/-0.1
DP02,04000US37,North Carolina,1,115,"Speak English less than ""very well""","304,865","+/-8,557",3.1,+/-0.1
DP02,04000US37,North Carolina,1,116,Other Indo-European languages,"185,228","+/-11,914",1.9,+/-0.1
DP02,04000US37,North Carolina,1,117,"Speak English less than ""very well""","47,911","+/-6,037",0.5,+/-0.1
DP02,04000US37,North Carolina,1,118,Asian and Pacific Islander languages,"175,285","+/-8,076",1.8,+/-0.1
DP02,04000US37,North Carolina,1,119,"Speak English less than ""very well""","66,834","+/-5,784",0.7,+/-0.1
DP02,04000US37,North Carolina,1,120,Other languages,"56,614","+/-7,857",0.6,+/-0.1
DP02,04000US37,North Carolina,1,121,"Speak English less than ""very well""","17,023","+/-4,123",0.2,+/-0.1
DP02,04000US37,North Carolina,,121.3,,,,,
DP02,04000US37,North Carolina,,121.5,ANCESTRY,,,,
DP02,04000US37,North Carolina,1,122,Total population,"10,383,620",*****,"10,383,620",(X)
DP02,04000US37,North Carolina,1,123,American,"1,080,443","+/-26,150",10.4,+/-0.3
DP02,04000US37,North Carolina,1,124,Arab,"42,942","+/-6,512",0.4,+/-0.1
DP02,04000US37,North Carolina,1,125,Czech,"17,554","+/-3,166",0.2,+/-0.1
DP02,04000US37,North Carolina,1,126,Danish,"16,743","+/-2,493",0.2,+/-0.1
DP02,04000US37,North Carolina,1,127,Dutch,"85,737","+/-6,446",0.8,+/-0.1
DP02,04000US37,North Carolina,1,128,English,"887,014","+/-22,201",8.5,+/-0.2
DP02,04000US37,North Carolina,1,129,French (except Basque),"157,174","+/-7,143",1.5,+/-0.1
DP02,04000US37,North Carolina,1,130,French Canadian,"37,153","+/-3,612",0.4,+/-0.1
DP02,04000US37,North Carolina,1,131,German,"952,856","+/-22,095",9.2,+/-0.2
DP02,04000US37,North Carolina,1,132,Greek,"27,270","+/-3,812",0.3,+/-0.1
DP02,04000US37,North Carolina,1,133,Hungarian,"33,280","+/-4,543",0.3,+/-0.1
DP02,04000US37,North Carolina,1,134,Irish,"806,626","+/-19,307",7.8,+/-0.2
DP02,04000US37,North Carolina,1,135,Italian,"324,485","+/-13,310",3.1,+/-0.1
DP02,04000US37,North Carolina,1,136,Lithuanian,"8,985","+/-1,507",0.1,+/-0.1
DP02,04000US37,North Carolina,1,137,Norwegian,"45,457","+/-4,512",0.4,+/-0.1
DP02,04000US37,North Carolina,1,138,Polish,"153,116","+/-7,970",1.5,+/-0.1
DP02,04000US37,North Carolina,1,139,Portuguese,"16,826","+/-3,340",0.2,+/-0.1
DP02,04000US37,North Carolina,1,140,Russian,"42,252","+/-4,857",0.4,+/-0.1
DP02,04000US37,North Carolina,1,141,Scotch-Irish,"240,363","+/-10,893",2.3,+/-0.1
DP02,04000US37,North Carolina,1,142,Scottish,"235,051","+/-9,794",2.3,+/-0.1
DP02,04000US37,North Carolina,1,143,Slovak,"9,494","+/-1,584",0.1,+/-0.1
DP02,04000US37,North Carolina,1,144,Subsaharan African,"128,696","+/-12,209",1.2,+/-0.1
DP02,04000US37,North Carolina,1,145,Swedish,"54,480","+/-4,813",0.5,+/-0.1
DP02,04000US37,North Carolina,1,146,Swiss,"18,504","+/-3,351",0.2,+/-0.1
DP02,04000US37,North Carolina,1,147,Ukrainian,"18,885","+/-3,631",0.2,+/-0.1
DP02,04000US37,North Carolina,1,148,Welsh,"56,738","+/-4,442",0.5,+/-0.1
DP02,04000US37,North Carolina,1,149,West Indian (excluding Hispanic origin groups),"52,848","+/-8,038",0.5,+/-0.1
DP02,04000US37,North Carolina,,149.3,,,,,
DP02,04000US37,North Carolina,,149.5,COMPUTERS AND INTERNET USE,,,,
DP02,04000US37,North Carolina,1,150,Total households,"4,011,462","+/-16,617","4,011,462",(X)
DP02,04000US37,North Carolina,1,151,With a computer,"3,652,206","+/-17,630",91.0,+/-0.2
DP02,04000US37,North Carolina,1,152,With a broadband Internet subscription,"3,349,401","+/-19,267",83.5,+/-0.3
DP02,04000US38,North Dakota,,0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US38,North Dakota,,0.5,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US38,North Dakota,,0.8,HOUSEHOLDS BY TYPE,,,,
DP02,04000US38,North Dakota,1,1,Total households,"319,355","+/-4,442","319,355",(X)
DP02,04000US38,North Dakota,1,2,Family households (families),"187,919","+/-5,457",58.8,+/-1.4
DP02,04000US38,North Dakota,1,3,With own children of the householder under 18 years,"82,024","+/-3,861",25.7,+/-1.1
DP02,04000US38,North Dakota,1,4,Married-couple family,"149,349","+/-5,441",46.8,+/-1.5
DP02,04000US38,North Dakota,1,5,With own children of the householder under 18 years,"57,655","+/-3,330",18.1,+/-1.0
DP02,04000US38,North Dakota,1,6,"Male householder, no wife present, family","13,055","+/-1,675",4.1,+/-0.5
DP02,04000US38,North Dakota,1,7,With own children of the householder under 18 years,"7,585","+/-1,423",2.4,+/-0.4
DP02,04000US38,North Dakota,1,8,"Female householder, no husband present, family","25,515","+/-2,464",8.0,+/-0.8
DP02,04000US38,North Dakota,1,9,With own children of the householder under 18 years,"16,784","+/-2,225",5.3,+/-0.7
DP02,04000US38,North Dakota,1,10,Nonfamily households,"131,436","+/-4,802",41.2,+/-1.4
DP02,04000US38,North Dakota,1,11,Householder living alone,"102,273","+/-4,707",32.0,+/-1.5
DP02,04000US38,North Dakota,1,12,65 years and over,"35,028","+/-2,466",11.0,+/-0.8
DP02,04000US38,North Dakota,,12.3,,,,,
DP02,04000US38,North Dakota,1,13,Households with one or more people under 18 years,"87,142","+/-4,085",27.3,+/-1.2
DP02,04000US38,North Dakota,1,14,Households with one or more people 65 years and over,"80,746","+/-1,707",25.3,+/-0.6
DP02,04000US38,North Dakota,,14.3,,,,,
DP02,04000US38,North Dakota,1,15,Average household size,2.30,+/-0.03,(X),(X)
DP02,04000US38,North Dakota,1,16,Average family size,2.95,+/-0.06,(X),(X)
DP02,04000US38,North Dakota,,16.3,,,,,
DP02,04000US38,North Dakota,,16.5,RELATIONSHIP,,,,
DP02,04000US38,North Dakota,1,17,Population in households,"734,993",*****,"734,993",(X)
DP02,04000US38,North Dakota,1,18,Householder,"319,355","+/-4,442",43.5,+/-0.6
DP02,04000US38,North Dakota,1,19,Spouse,"150,010","+/-5,339",20.4,+/-0.7
DP02,04000US38,North Dakota,1,20,Child,"195,749","+/-4,591",26.6,+/-0.6
DP02,04000US38,North Dakota,1,21,Other relatives,"20,137","+/-3,042",2.7,+/-0.4
DP02,04000US38,North Dakota,1,22,Nonrelatives,"49,742","+/-4,417",6.8,+/-0.6
DP02,04000US38,North Dakota,1,23,Unmarried partner,"23,637","+/-2,544",3.2,+/-0.3
DP02,04000US38,North Dakota,,23.3,,,,,
DP02,04000US38,North Dakota,,23.5,MARITAL STATUS,,,,
DP02,04000US38,North Dakota,1,24,Males 15 years and over,"312,356","+/-1,938","312,356",(X)
DP02,04000US38,North Dakota,1,25,Never married,"116,796","+/-4,503",37.4,+/-1.4
DP02,04000US38,North Dakota,1,26,"Now married, except separated","157,109","+/-5,799",50.3,+/-1.9
DP02,04000US38,North Dakota,1,27,Separated,"1,921",+/-726,0.6,+/-0.2
DP02,04000US38,North Dakota,1,28,Widowed,"8,813","+/-1,451",2.8,+/-0.5
DP02,04000US38,North Dakota,1,29,Divorced,"27,717","+/-2,619",8.9,+/-0.8
DP02,04000US38,North Dakota,,29.3,,,,,
DP02,04000US38,North Dakota,1,30,Females 15 years and over,"297,468","+/-1,891","297,468",(X)
DP02,04000US38,North Dakota,1,31,Never married,"81,302","+/-3,831",27.3,+/-1.2
DP02,04000US38,North Dakota,1,32,"Now married, except separated","158,457","+/-4,940",53.3,+/-1.7
DP02,04000US38,North Dakota,1,33,Separated,"2,602",+/-883,0.9,+/-0.3
DP02,04000US38,North Dakota,1,34,Widowed,"25,403","+/-1,810",8.5,+/-0.6
DP02,04000US38,North Dakota,1,35,Divorced,"29,704","+/-2,358",10.0,+/-0.8
DP02,04000US38,North Dakota,,35.3,,,,,
DP02,04000US38,North Dakota,,35.5,FERTILITY,,,,
DP02,04000US38,North Dakota,1,36,Number of women 15 to 50 years old who had a birth in the past 12 months,"11,264","+/-1,676","11,264",(X)
DP02,04000US38,North Dakota,1,37,"Unmarried women (widowed, divorced, and never married)","2,808",+/-835,24.9,+/-6.8
DP02,04000US38,North Dakota,1,38,"Per 1,000 unmarried women",32,+/-10,(X),(X)
DP02,04000US38,North Dakota,1,39,"Per 1,000 women 15 to 50 years old",66,+/-10,(X),(X)
DP02,04000US38,North Dakota,1,40,"Per 1,000 women 15 to 19 years old",4,+/-6,(X),(X)
DP02,04000US38,North Dakota,1,41,"Per 1,000 women 20 to 34 years old",108,+/-17,(X),(X)
DP02,04000US38,North Dakota,1,42,"Per 1,000 women 35 to 50 years old",33,+/-13,(X),(X)
DP02,04000US38,North Dakota,,42.3,,,,,
DP02,04000US38,North Dakota,,42.5,GRANDPARENTS,,,,
DP02,04000US38,North Dakota,1,43,Number of grandparents living with own grandchildren under 18 years,"6,901","+/-1,342","6,901",(X)
DP02,04000US38,North Dakota,1,44,Grandparents responsible for grandchildren,"3,241",+/-861,47.0,+/-10.4
DP02,04000US38,North Dakota,,44.9,Years responsible for grandchildren,,,,
DP02,04000US38,North Dakota,1,45,Less than 1 year,433,+/-265,6.3,+/-3.8
DP02,04000US38,North Dakota,1,46,1 or 2 years,967,+/-505,14.0,+/-6.9
DP02,04000US38,North Dakota,1,47,3 or 4 years,610,+/-428,8.8,+/-6.1
DP02,04000US38,North Dakota,1,48,5 or more years,"1,231",+/-508,17.8,+/-7.1
DP02,04000US38,North Dakota,,48.3,,,,,
DP02,04000US38,North Dakota,1,49,Number of grandparents responsible for own grandchildren under 18 years,"3,241",+/-861,"3,241",(X)
DP02,04000US38,North Dakota,1,50,Who are female,"2,114",+/-611,65.2,+/-7.2
DP02,04000US38,North Dakota,1,51,Who are married,"2,081",+/-715,64.2,+/-12.4
DP02,04000US38,North Dakota,,51.3,,,,,
DP02,04000US38,North Dakota,,51.5,SCHOOL ENROLLMENT,,,,
DP02,04000US38,North Dakota,1,52,Population 3 years and over enrolled in school,"187,877","+/-4,298","187,877",(X)
DP02,04000US38,North Dakota,1,53,"Nursery school, preschool","12,836","+/-1,764",6.8,+/-0.9
DP02,04000US38,North Dakota,1,54,Kindergarten,"9,088","+/-1,332",4.8,+/-0.7
DP02,04000US38,North Dakota,1,55,Elementary school (grades 1-8),"76,397","+/-2,322",40.7,+/-1.5
DP02,04000US38,North Dakota,1,56,High school (grades 9-12),"31,784","+/-1,675",16.9,+/-0.9
DP02,04000US38,North Dakota,1,57,College or graduate school,"57,772","+/-3,717",30.7,+/-1.5
DP02,04000US38,North Dakota,,57.3,,,,,
DP02,04000US38,North Dakota,,57.5,EDUCATIONAL ATTAINMENT,,,,
DP02,04000US38,North Dakota,1,58,Population 25 years and over,"500,779","+/-2,565","500,779",(X)
DP02,04000US38,North Dakota,1,59,Less than 9th grade,"16,988","+/-2,190",3.4,+/-0.4
DP02,04000US38,North Dakota,1,60,"9th to 12th grade, no diploma","21,520","+/-2,120",4.3,+/-0.4
DP02,04000US38,North Dakota,1,61,High school graduate (includes equivalency),"129,495","+/-4,347",25.9,+/-0.9
DP02,04000US38,North Dakota,1,62,"Some college, no degree","109,451","+/-4,748",21.9,+/-0.9
DP02,04000US38,North Dakota,1,63,Associate's degree,"74,715","+/-4,721",14.9,+/-0.9
DP02,04000US38,North Dakota,1,64,Bachelor's degree,"110,664","+/-4,910",22.1,+/-0.9
DP02,04000US38,North Dakota,1,65,Graduate or professional degree,"37,946","+/-2,843",7.6,+/-0.6
DP02,04000US38,North Dakota,,65.3,,,,,
DP02,04000US38,North Dakota,1,66,High school graduate or higher,"462,271","+/-3,855",92.3,+/-0.6
DP02,04000US38,North Dakota,1,67,Bachelor's degree or higher,"148,610","+/-5,473",29.7,+/-1.0
DP02,04000US38,North Dakota,,67.3,,,,,
DP02,04000US38,North Dakota,,67.5,VETERAN STATUS,,,,
DP02,04000US38,North Dakota,1,68,Civilian population 18 years and over,"579,101","+/-1,418","579,101",(X)
DP02,04000US38,North Dakota,1,69,Civilian veterans,"45,135","+/-2,920",7.8,+/-0.5
DP02,04000US38,North Dakota,,69.3,,,,,
DP02,04000US38,North Dakota,,69.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
DP02,04000US38,North Dakota,1,70,Total Civilian Noninstitutionalized Population,"743,793","+/-1,039","743,793",(X)
DP02,04000US38,North Dakota,1,71,With a disability,"80,979","+/-3,902",10.9,+/-0.5
DP02,04000US38,North Dakota,,71.3,,,,,
DP02,04000US38,North Dakota,1,72,Under 18 years,"174,464","+/-1,177","174,464",(X)
DP02,04000US38,North Dakota,1,73,With a disability,"5,932","+/-1,354",3.4,+/-0.8
DP02,04000US38,North Dakota,,73.3,,,,,
DP02,04000US38,North Dakota,1,74,18 to 64 years,"459,075","+/-1,505","459,075",(X)
DP02,04000US38,North Dakota,1,75,With a disability,"38,215","+/-3,015",8.3,+/-0.7
DP02,04000US38,North Dakota,,75.3,,,,,
DP02,04000US38,North Dakota,1,76,65 years and over,"110,254",+/-888,"110,254",(X)
DP02,04000US38,North Dakota,1,77,With a disability,"36,832","+/-2,026",33.4,+/-1.8
DP02,04000US38,North Dakota,,77.3,,,,,
DP02,04000US38,North Dakota,,77.5,RESIDENCE 1 YEAR AGO,,,,
DP02,04000US38,North Dakota,1,78,Population 1 year and over,"749,825","+/-1,391","749,825",(X)
DP02,04000US38,North Dakota,1,79,Same house,"623,183","+/-7,019",83.1,+/-0.9
DP02,04000US38,North Dakota,1,80,Different house in the U.S.,"122,963","+/-6,710",16.4,+/-0.9
DP02,04000US38,North Dakota,1,81,Same county,"64,273","+/-5,657",8.6,+/-0.8
DP02,04000US38,North Dakota,1,82,Different county,"58,690","+/-5,619",7.8,+/-0.7
DP02,04000US38,North Dakota,1,83,Same state,"24,955","+/-4,098",3.3,+/-0.5
DP02,04000US38,North Dakota,1,84,Different state,"33,735","+/-4,338",4.5,+/-0.6
DP02,04000US38,North Dakota,1,85,Abroad,"3,679","+/-1,446",0.5,+/-0.2
DP02,04000US38,North Dakota,,85.3,,,,,
DP02,04000US38,North Dakota,,85.5,PLACE OF BIRTH,,,,
DP02,04000US38,North Dakota,1,86,Total population,"760,077",*****,"760,077",(X)
DP02,04000US38,North Dakota,1,87,Native,"724,253","+/-3,845",95.3,+/-0.5
DP02,04000US38,North Dakota,1,88,Born in United States,"716,772","+/-4,316",94.3,+/-0.6
DP02,04000US38,North Dakota,1,89,State of residence,"479,597","+/-7,329",63.1,+/-1.0
DP02,04000US38,North Dakota,1,90,Different state,"237,175","+/-7,471",31.2,+/-1.0
DP02,04000US38,North Dakota,1,91,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,481","+/-1,668",1.0,+/-0.2
DP02,04000US38,North Dakota,1,92,Foreign born,"35,824","+/-3,845",4.7,+/-0.5
DP02,04000US38,North Dakota,,92.3,,,,,
DP02,04000US38,North Dakota,,92.5,U.S. CITIZENSHIP STATUS,,,,
DP02,04000US38,North Dakota,1,93,Foreign-born population,"35,824","+/-3,845","35,824",(X)
DP02,04000US38,North Dakota,1,94,Naturalized U.S. citizen,"15,942","+/-3,110",44.5,+/-7.0
DP02,04000US38,North Dakota,1,95,Not a U.S. citizen,"19,882","+/-3,213",55.5,+/-7.0
DP02,04000US38,North Dakota,,95.3,,,,,
DP02,04000US38,North Dakota,,95.5,YEAR OF ENTRY,,,,
